video1,video2,clip_similarity,video_similarity
v_BalanceBeam_g04_c04.avi,v_UnevenBars_g04_c04.avi,0.95617,0.50023
v_BalanceBeam_g05_c01.avi,v_BalanceBeam_g05_c04.avi,0.92051,0.50559
v_BalanceBeam_g05_c01.avi,v_BalanceBeam_g07_c03.avi,0.90431,0.49722
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g01_c01.avi,0.90741,0.59829
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g01_c02.avi,0.92573,0.40488
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g01_c03.avi,0.90944,0.51416
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g01_c04.avi,0.93593,0.58564
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g01_c05.avi,0.92424,0.55432
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g02_c04.avi,0.93943,0.56717
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g03_c01.avi,0.90849,0.51417
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g03_c02.avi,0.92147,0.51526
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g03_c03.avi,0.91361,0.46075
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g03_c04.avi,0.91878,0.45980
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g04_c02.avi,0.91784,0.53570
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g04_c03.avi,0.90068,0.54467
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g04_c04.avi,0.91830,0.50027
v_BalanceBeam_g05_c01.avi,v_FloorGymnastics_g04_c05.avi,0.93212,0.52847
v_BalanceBeam_g05_c01.avi,v_UnevenBars_g02_c02.avi,0.91732,0.55323
v_BalanceBeam_g05_c01.avi,v_UnevenBars_g02_c04.avi,0.92388,0.56059
v_BalanceBeam_g05_c01.avi,v_UnevenBars_g03_c03.avi,0.91552,0.51670
v_BalanceBeam_g05_c01.avi,v_UnevenBars_g05_c03.avi,0.92986,0.55175
v_BalanceBeam_g05_c02.avi,v_BalanceBeam_g05_c03.avi,0.90083,0.59978
v_BalanceBeam_g05_c02.avi,v_BalanceBeam_g05_c04.avi,0.92476,0.57313
v_BalanceBeam_g05_c02.avi,v_BalanceBeam_g07_c03.avi,0.90262,0.49733
v_BalanceBeam_g05_c02.avi,v_FloorGymnastics_g02_c04.avi,0.90790,0.57378
v_BalanceBeam_g05_c02.avi,v_FloorGymnastics_g03_c01.avi,0.90065,0.51308
v_BalanceBeam_g05_c02.avi,v_FloorGymnastics_g03_c02.avi,0.90388,0.55268
v_BalanceBeam_g05_c02.avi,v_FloorGymnastics_g03_c04.avi,0.90153,0.51356
v_BalanceBeam_g05_c02.avi,v_UnevenBars_g01_c02.avi,0.91430,0.55659
v_BalanceBeam_g05_c02.avi,v_UnevenBars_g02_c02.avi,0.90444,0.56117
v_BalanceBeam_g05_c02.avi,v_UnevenBars_g02_c04.avi,0.93944,0.56095
v_BalanceBeam_g05_c02.avi,v_UnevenBars_g03_c03.avi,0.91412,0.53021
v_BalanceBeam_g05_c02.avi,v_UnevenBars_g04_c01.avi,0.90307,0.55765
v_BalanceBeam_g05_c03.avi,v_BalanceBeam_g07_c03.avi,0.91958,0.48773
v_BalanceBeam_g05_c03.avi,v_FloorGymnastics_g03_c01.avi,0.91551,0.48429
v_BalanceBeam_g05_c03.avi,v_FloorGymnastics_g03_c02.avi,0.90396,0.52925
v_BalanceBeam_g05_c03.avi,v_FloorGymnastics_g03_c04.avi,0.90065,0.48228
v_BalanceBeam_g05_c03.avi,v_UnevenBars_g02_c02.avi,0.90657,0.52457
v_BalanceBeam_g05_c03.avi,v_UnevenBars_g05_c03.avi,0.90013,0.47943
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g06_c04.avi,0.92398,0.47609
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g06_c06.avi,0.91408,0.51126
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g07_c01.avi,0.90604,0.52836
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g07_c02.avi,0.92904,0.53846
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g07_c03.avi,0.92472,0.41740
v_BalanceBeam_g05_c04.avi,v_BalanceBeam_g07_c04.avi,0.90059,0.50139
v_BalanceBeam_g05_c04.avi,v_FloorGymnastics_g02_c04.avi,0.90993,0.50064
v_BalanceBeam_g05_c04.avi,v_FloorGymnastics_g03_c01.avi,0.90465,0.42247
v_BalanceBeam_g05_c04.avi,v_FloorGymnastics_g03_c02.avi,0.90030,0.44878
v_BalanceBeam_g05_c04.avi,v_FloorGymnastics_g03_c04.avi,0.91552,0.34580
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g03_c03.avi,0.91711,0.47572
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g03_c04.avi,0.91786,0.44244
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g06_c02.avi,0.90516,0.47696
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g06_c04.avi,0.90345,0.40695
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g06_c05.avi,0.90010,0.48589
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g06_c07.avi,0.90349,0.43943
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g07_c01.avi,0.90516,0.42821
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g07_c03.avi,0.90311,0.51257
v_BalanceBeam_g05_c04.avi,v_ParallelBars_g07_c04.avi,0.90659,0.50017
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g01_c01.avi,0.90029,0.48658
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g01_c03.avi,0.92330,0.50311
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g01_c04.avi,0.91014,0.53004
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g02_c04.avi,0.90767,0.51555
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g03_c03.avi,0.93577,0.51264
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g03_c04.avi,0.90976,0.51911
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g04_c01.avi,0.91531,0.47356
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g05_c02.avi,0.90519,0.46093
v_BalanceBeam_g05_c04.avi,v_UnevenBars_g05_c03.avi,0.92750,0.45538
v_BalanceBeam_g06_c01.avi,v_BalanceBeam_g06_c04.avi,0.91710,0.57583
v_BalanceBeam_g06_c01.avi,v_BalanceBeam_g06_c05.avi,0.92139,0.44622
v_BalanceBeam_g06_c01.avi,v_ParallelBars_g03_c03.avi,0.90833,0.39930
v_BalanceBeam_g06_c01.avi,v_ParallelBars_g07_c03.avi,0.90165,0.46235
v_BalanceBeam_g06_c01.avi,v_UnevenBars_g01_c01.avi,0.91005,0.57423
v_BalanceBeam_g06_c01.avi,v_UnevenBars_g04_c04.avi,0.90990,0.58864
v_BalanceBeam_g06_c02.avi,v_BalanceBeam_g06_c05.avi,0.94777,0.50619
v_BalanceBeam_g06_c02.avi,v_FloorGymnastics_g05_c04.avi,0.90525,0.39476
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g02_c04.avi,0.90177,0.44179
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g03_c03.avi,0.91177,0.35598
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g06_c02.avi,0.91001,0.40670
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g06_c03.avi,0.90034,0.36368
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g06_c04.avi,0.90442,0.40975
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g06_c07.avi,0.91170,0.45082
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g07_c03.avi,0.90828,0.40948
v_BalanceBeam_g06_c02.avi,v_ParallelBars_g07_c05.avi,0.90010,0.41521
v_BalanceBeam_g06_c02.avi,v_UnevenBars_g01_c01.avi,0.92244,0.52662
v_BalanceBeam_g06_c02.avi,v_UnevenBars_g04_c04.avi,0.91385,0.53260
v_BalanceBeam_g06_c03.avi,v_BalanceBeam_g06_c05.avi,0.90147,0.54598
v_BalanceBeam_g06_c04.avi,v_BalanceBeam_g06_c05.avi,0.95191,0.52568
v_BalanceBeam_g06_c04.avi,v_BalanceBeam_g06_c06.avi,0.95554,0.55142
v_BalanceBeam_g06_c04.avi,v_BalanceBeam_g06_c07.avi,0.94966,0.58882
v_BalanceBeam_g06_c05.avi,v_BalanceBeam_g06_c06.avi,0.94193,0.54087
v_BalanceBeam_g06_c05.avi,v_BalanceBeam_g06_c07.avi,0.94239,0.51817
v_BalanceBeam_g06_c06.avi,v_FloorGymnastics_g05_c01.avi,0.91604,0.41618
v_BalanceBeam_g06_c06.avi,v_FloorGymnastics_g05_c02.avi,0.92180,0.36611
v_BalanceBeam_g06_c06.avi,v_FloorGymnastics_g05_c03.avi,0.91475,0.42908
v_BalanceBeam_g06_c06.avi,v_FloorGymnastics_g05_c04.avi,0.91715,0.41159
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g02_c04.avi,0.90363,0.44670
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g03_c03.avi,0.90379,0.40086
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c02.avi,0.91668,0.43836
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c03.avi,0.91072,0.39204
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c04.avi,0.91781,0.48098
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c05.avi,0.90699,0.49713
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c06.avi,0.90594,0.44894
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g06_c07.avi,0.92309,0.50013
v_BalanceBeam_g06_c06.avi,v_ParallelBars_g07_c03.avi,0.90107,0.47123
v_BalanceBeam_g06_c06.avi,v_UnevenBars_g01_c01.avi,0.91744,0.57440
v_BalanceBeam_g06_c06.avi,v_UnevenBars_g04_c04.avi,0.90449,0.53710
v_BalanceBeam_g06_c07.avi,v_ParallelBars_g03_c03.avi,0.90970,0.34803
v_BalanceBeam_g06_c07.avi,v_ParallelBars_g04_c01.avi,0.90168,0.31426
v_BalanceBeam_g06_c07.avi,v_ParallelBars_g07_c03.avi,0.90566,0.37354
v_BalanceBeam_g06_c07.avi,v_UnevenBars_g01_c01.avi,0.91122,0.46959
v_BalanceBeam_g06_c07.avi,v_UnevenBars_g04_c04.avi,0.90916,0.46405
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g01_c02.avi,0.94075,0.41649
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g01_c03.avi,0.94278,0.55735
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g01_c05.avi,0.95236,0.57309
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g02_c04.avi,0.91989,0.56567
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g03_c01.avi,0.91074,0.53793
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g03_c02.avi,0.92756,0.56274
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g03_c03.avi,0.92289,0.43775
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g03_c04.avi,0.92709,0.50240
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g04_c02.avi,0.91567,0.59964
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g04_c03.avi,0.92148,0.55016
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g04_c04.avi,0.91488,0.53475
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g04_c05.avi,0.94588,0.56369
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g07_c02.avi,0.92442,0.52809
v_BalanceBeam_g07_c01.avi,v_FloorGymnastics_g07_c04.avi,0.90770,0.57274
v_BalanceBeam_g07_c01.avi,v_UnevenBars_g02_c02.avi,0.90740,0.57021
v_BalanceBeam_g07_c01.avi,v_UnevenBars_g03_c03.avi,0.90890,0.51739
v_BalanceBeam_g07_c01.avi,v_UnevenBars_g04_c03.avi,0.90622,0.52660
v_BalanceBeam_g07_c01.avi,v_UnevenBars_g05_c03.avi,0.92692,0.56567
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g01_c02.avi,0.90253,0.34948
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g03_c01.avi,0.90644,0.52621
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g03_c02.avi,0.91075,0.57161
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g03_c03.avi,0.90199,0.44420
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g03_c04.avi,0.91242,0.46793
v_BalanceBeam_g07_c02.avi,v_FloorGymnastics_g04_c02.avi,0.90586,0.50579
v_BalanceBeam_g07_c02.avi,v_ParallelBars_g03_c01.avi,0.90347,0.44102
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g01_c03.avi,0.95273,0.52339
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g01_c04.avi,0.92000,0.57879
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g02_c01.avi,0.90274,0.55816
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g02_c04.avi,0.92882,0.52792
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g03_c03.avi,0.90781,0.56521
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g04_c01.avi,0.91021,0.54018
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g05_c02.avi,0.91367,0.50873
v_BalanceBeam_g07_c02.avi,v_UnevenBars_g05_c03.avi,0.93090,0.48809
v_BalanceBeam_g07_c03.avi,v_FloorGymnastics_g03_c01.avi,0.92553,0.42614
v_BalanceBeam_g07_c03.avi,v_FloorGymnastics_g03_c02.avi,0.91891,0.48513
v_BalanceBeam_g07_c03.avi,v_FloorGymnastics_g03_c04.avi,0.92683,0.46734
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g01_c02.avi,0.92612,0.41608
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g01_c03.avi,0.92383,0.58545
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g01_c05.avi,0.92924,0.59438
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g02_c04.avi,0.92241,0.58015
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g03_c01.avi,0.92877,0.54376
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g03_c02.avi,0.93702,0.52594
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g03_c03.avi,0.93071,0.46665
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g03_c04.avi,0.93238,0.48870
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g04_c02.avi,0.91019,0.59122
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g04_c03.avi,0.90016,0.55775
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g04_c04.avi,0.91319,0.52070
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g04_c05.avi,0.93517,0.56706
v_BalanceBeam_g07_c04.avi,v_FloorGymnastics_g07_c02.avi,0.91143,0.53210
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g01_c02.avi,0.91074,0.59252
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g02_c02.avi,0.91212,0.55997
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g02_c04.avi,0.92100,0.55210
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g03_c03.avi,0.90100,0.51054
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g04_c01.avi,0.90360,0.54143
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g04_c02.avi,0.90663,0.50919
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g04_c03.avi,0.91357,0.55236
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g05_c02.avi,0.93696,0.57418
v_BalanceBeam_g07_c04.avi,v_UnevenBars_g05_c03.avi,0.91024,0.50354
v_BandMarching_g01_c01.avi,v_BandMarching_g01_c03.avi,0.90155,0.50384
v_BandMarching_g01_c03.avi,v_BandMarching_g01_c05.avi,0.91183,0.56668
v_BandMarching_g01_c04.avi,v_BandMarching_g01_c07.avi,0.93271,0.57177
v_BandMarching_g02_c03.avi,v_BandMarching_g02_c05.avi,0.91316,0.56649
v_BandMarching_g02_c04.avi,v_BandMarching_g02_c06.avi,0.91467,0.46873
v_BandMarching_g03_c02.avi,v_BandMarching_g03_c04.avi,0.90871,0.51845
v_BandMarching_g03_c06.avi,v_BandMarching_g03_c07.avi,0.90387,0.50454
v_BandMarching_g05_c06.avi,v_BandMarching_g05_c07.avi,0.91188,0.53234
v_BandMarching_g07_c02.avi,v_BandMarching_g07_c06.avi,0.92160,0.54676
v_BandMarching_g07_c02.avi,v_BandMarching_g07_c07.avi,0.92160,0.54676
v_BaseballPitch_g03_c01.avi,v_BaseballPitch_g03_c04.avi,0.90868,0.50149
v_BaseballPitch_g03_c01.avi,v_BaseballPitch_g03_c05.avi,0.90598,0.50338
v_BaseballPitch_g03_c01.avi,v_BaseballPitch_g03_c06.avi,0.90399,0.47356
v_BaseballPitch_g03_c01.avi,v_BaseballPitch_g03_c07.avi,0.91513,0.48608
v_BaseballPitch_g03_c02.avi,v_BaseballPitch_g03_c03.avi,0.97800,0.59707
v_BaseballPitch_g03_c04.avi,v_BaseballPitch_g04_c02.avi,0.90451,0.49728
v_BaseballPitch_g03_c04.avi,v_BaseballPitch_g04_c03.avi,0.90899,0.52918
v_BaseballPitch_g03_c04.avi,v_BaseballPitch_g04_c04.avi,0.91417,0.48802
v_BaseballPitch_g03_c04.avi,v_BaseballPitch_g04_c05.avi,0.91014,0.52381
v_BaseballPitch_g03_c05.avi,v_BaseballPitch_g04_c02.avi,0.90207,0.46111
v_BaseballPitch_g03_c05.avi,v_BaseballPitch_g04_c03.avi,0.90350,0.47697
v_BaseballPitch_g03_c05.avi,v_BaseballPitch_g04_c04.avi,0.90852,0.44033
v_BaseballPitch_g03_c05.avi,v_BaseballPitch_g04_c05.avi,0.90686,0.47842
v_BaseballPitch_g03_c05.avi,v_BaseballPitch_g06_c05.avi,0.91278,0.58364
v_BaseballPitch_g03_c06.avi,v_BaseballPitch_g06_c03.avi,0.90170,0.56769
v_BaseballPitch_g03_c06.avi,v_BaseballPitch_g06_c05.avi,0.90968,0.53457
v_BaseballPitch_g03_c06.avi,v_BaseballPitch_g06_c07.avi,0.91417,0.56219
v_BaseballPitch_g03_c07.avi,v_BaseballPitch_g04_c03.avi,0.90003,0.50125
v_BaseballPitch_g03_c07.avi,v_BaseballPitch_g04_c04.avi,0.90190,0.47251
v_Basketball_g02_c04.avi,v_Basketball_g07_c01.avi,0.90428,0.44330
v_Basketball_g04_c01.avi,v_Basketball_g04_c03.avi,0.93756,0.59474
v_Basketball_g05_c02.avi,v_VolleyballSpiking_g03_c03.avi,0.90322,0.32460
v_Basketball_g06_c01.avi,v_Basketball_g06_c04.avi,0.90903,0.57336
v_BasketballDunk_g01_c02.avi,v_BasketballDunk_g07_c04.avi,0.90398,0.59000
v_BasketballDunk_g01_c05.avi,v_BasketballDunk_g02_c01.avi,0.91042,0.59924
v_BasketballDunk_g01_c05.avi,v_BasketballDunk_g03_c03.avi,0.90503,0.56877
v_BasketballDunk_g02_c01.avi,v_BasketballDunk_g03_c03.avi,0.91074,0.58704
v_BasketballDunk_g02_c02.avi,v_BasketballDunk_g02_c04.avi,0.92648,0.52673
v_BasketballDunk_g02_c02.avi,v_BasketballDunk_g03_c01.avi,0.90814,0.58308
v_BasketballDunk_g02_c02.avi,v_BasketballDunk_g03_c02.avi,0.90835,0.57630
v_BasketballDunk_g02_c03.avi,v_BasketballDunk_g02_c04.avi,0.90391,0.58442
v_BasketballDunk_g02_c03.avi,v_BasketballDunk_g03_c04.avi,0.92273,0.56968
v_BasketballDunk_g02_c03.avi,v_BasketballDunk_g03_c05.avi,0.90536,0.56385
v_BasketballDunk_g02_c04.avi,v_BasketballDunk_g03_c01.avi,0.92798,0.54538
v_BasketballDunk_g02_c04.avi,v_BasketballDunk_g03_c02.avi,0.91086,0.50193
v_BasketballDunk_g02_c04.avi,v_BasketballDunk_g03_c05.avi,0.90414,0.51000
v_BasketballDunk_g02_c04.avi,v_BasketballDunk_g05_c03.avi,0.90033,0.49295
v_BasketballDunk_g02_c04.avi,v_BasketballDunk_g07_c04.avi,0.90137,0.51535
v_BasketballDunk_g03_c02.avi,v_BasketballDunk_g03_c03.avi,0.91864,0.53529
v_BasketballDunk_g03_c02.avi,v_BasketballDunk_g03_c06.avi,0.91825,0.55624
v_BasketballDunk_g03_c02.avi,v_BasketballDunk_g05_c01.avi,0.90933,0.46466
v_BasketballDunk_g04_c02.avi,v_BasketballDunk_g05_c05.avi,0.92914,0.59294
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c01.avi,0.90105,0.54381
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c02.avi,0.90440,0.53626
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c03.avi,0.90678,0.51765
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c04.avi,0.90156,0.54570
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c05.avi,0.90635,0.55507
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c06.avi,0.90634,0.56158
v_BenchPress_g01_c01.avi,v_BenchPress_g07_c07.avi,0.90789,0.55511
v_BenchPress_g01_c02.avi,v_BenchPress_g03_c01.avi,0.90129,0.59237
v_BenchPress_g01_c02.avi,v_BenchPress_g03_c02.avi,0.91263,0.57997
v_BenchPress_g01_c02.avi,v_BenchPress_g03_c03.avi,0.91654,0.55871
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c01.avi,0.91259,0.56152
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c02.avi,0.91067,0.56052
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c03.avi,0.91467,0.53222
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c04.avi,0.91550,0.56878
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c05.avi,0.91731,0.57651
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c06.avi,0.91656,0.57987
v_BenchPress_g01_c02.avi,v_BenchPress_g07_c07.avi,0.91746,0.58029
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c01.avi,0.90015,0.56733
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c02.avi,0.90127,0.56813
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c03.avi,0.90236,0.53419
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c04.avi,0.90230,0.56913
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c05.avi,0.90444,0.56395
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c06.avi,0.90268,0.57859
v_BenchPress_g01_c03.avi,v_BenchPress_g07_c07.avi,0.90190,0.57067
v_BenchPress_g01_c04.avi,v_BenchPress_g03_c03.avi,0.90039,0.59901
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c01.avi,0.91427,0.58211
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c02.avi,0.91670,0.57432
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c03.avi,0.91648,0.54582
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c04.avi,0.91969,0.59109
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c05.avi,0.92013,0.58024
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c06.avi,0.91773,0.59709
v_BenchPress_g01_c04.avi,v_BenchPress_g07_c07.avi,0.91695,0.58701
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c01.avi,0.90803,0.57827
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c02.avi,0.90922,0.56529
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c03.avi,0.91205,0.52743
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c04.avi,0.90921,0.56747
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c05.avi,0.91218,0.57138
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c06.avi,0.91250,0.58341
v_BenchPress_g01_c05.avi,v_BenchPress_g07_c07.avi,0.91506,0.57215
v_Biking_g01_c01.avi,v_Biking_g01_c02.avi,0.94562,0.58708
v_Biking_g02_c01.avi,v_Biking_g02_c05.avi,0.90916,0.51506
v_Biking_g02_c02.avi,v_Biking_g02_c05.avi,0.91140,0.56669
v_Biking_g02_c03.avi,v_Biking_g02_c05.avi,0.90828,0.54618
v_Biking_g05_c05.avi,v_Biking_g06_c03.avi,0.91851,0.54145
v_Biking_g06_c02.avi,v_Biking_g06_c03.avi,0.90008,0.50384
v_Billiards_g01_c02.avi,v_Billiards_g02_c02.avi,0.90616,0.58881
v_Billiards_g01_c02.avi,v_Billiards_g02_c05.avi,0.91152,0.59635
v_Billiards_g01_c03.avi,v_Billiards_g03_c02.avi,0.91620,0.57069
v_Billiards_g01_c05.avi,v_Billiards_g02_c05.avi,0.90873,0.58858
v_Billiards_g02_c02.avi,v_Billiards_g02_c03.avi,0.91819,0.58521
v_Billiards_g02_c02.avi,v_Billiards_g02_c07.avi,0.91819,0.58521
v_Billiards_g02_c02.avi,v_Billiards_g03_c01.avi,0.90142,0.59071
v_Billiards_g02_c02.avi,v_Billiards_g03_c02.avi,0.90209,0.54439
v_Billiards_g02_c03.avi,v_Billiards_g02_c05.avi,0.93460,0.58173
v_Billiards_g02_c05.avi,v_Billiards_g02_c07.avi,0.93460,0.58173
v_Billiards_g02_c05.avi,v_Billiards_g05_c01.avi,0.91515,0.55858
v_Billiards_g02_c05.avi,v_Billiards_g05_c03.avi,0.92509,0.55386
v_Billiards_g02_c05.avi,v_Billiards_g05_c04.avi,0.90755,0.58805
v_Billiards_g02_c05.avi,v_Billiards_g05_c06.avi,0.91586,0.56731
v_BlowDryHair_g01_c02.avi,v_BlowDryHair_g01_c03.avi,0.95248,0.57819
v_BlowDryHair_g01_c02.avi,v_BlowDryHair_g01_c04.avi,0.94605,0.57895
v_BlowDryHair_g04_c03.avi,v_BlowDryHair_g04_c05.avi,0.90658,0.54241
v_BlowDryHair_g05_c01.avi,v_BlowDryHair_g05_c03.avi,0.90677,0.53464
v_BlowDryHair_g06_c01.avi,v_BlowDryHair_g06_c07.avi,0.90295,0.58413
v_BlowDryHair_g06_c02.avi,v_BlowDryHair_g06_c03.avi,0.93705,0.59613
v_BlowDryHair_g06_c03.avi,v_BlowDryHair_g06_c04.avi,0.91140,0.59055
v_BlowDryHair_g06_c03.avi,v_BlowDryHair_g06_c07.avi,0.91891,0.56354
v_BlowingCandles_g02_c01.avi,v_BlowingCandles_g02_c02.avi,0.96928,0.54849
v_BlowingCandles_g04_c02.avi,v_BlowingCandles_g04_c04.avi,0.97413,0.58268
v_BlowingCandles_g06_c01.avi,v_BlowingCandles_g06_c04.avi,0.95441,0.56675
v_BlowingCandles_g06_c01.avi,v_BlowingCandles_g06_c05.avi,0.94571,0.49719
v_BlowingCandles_g06_c01.avi,v_BlowingCandles_g06_c06.avi,0.94454,0.44357
v_BlowingCandles_g06_c01.avi,v_BlowingCandles_g06_c07.avi,0.95484,0.43686
v_BlowingCandles_g06_c02.avi,v_BlowingCandles_g06_c03.avi,0.94779,0.49132
v_BlowingCandles_g06_c02.avi,v_BlowingCandles_g06_c06.avi,0.94053,0.58960
v_BlowingCandles_g06_c02.avi,v_BlowingCandles_g06_c07.avi,0.95141,0.56679
v_BlowingCandles_g06_c03.avi,v_BlowingCandles_g06_c06.avi,0.98290,0.59335
